date,hour,time_local,month,weekday,season,usage,prcp,tmax,tmin,year
2020-06-27,6,06:00:00,June,Saturday,Summer,0.11,0.63,60,53,2020
2020-06-27,7,07:00:00,June,Saturday,Summer,0.11,0.63,60,53,2020
2020-06-27,8,08:00:00,June,Saturday,Summer,0.26,0.63,60,53,2020
2020-06-27,9,09:00:00,June,Saturday,Summer,1.87,0.63,60,53,2020
2020-06-27,10,10:00:00,June,Saturday,Summer,0.66,0.63,60,53,2020
2020-06-27,11,11:00:00,June,Saturday,Summer,0.32,0.63,60,53,2020
2020-06-27,12,12:00:00,June,Saturday,Summer,0.18,0.63,60,53,2020
2020-06-27,13,13:00:00,June,Saturday,Summer,0.11,0.63,60,53,2020
2020-06-27,14,14:00:00,June,Saturday,Summer,0.41000000000000003,0.63,60,53,2020
2020-06-27,15,15:00:00,June,Saturday,Summer,0.09,0.63,60,53,2020
2020-06-27,16,16:00:00,June,Saturday,Summer,0.8,0.63,60,53,2020
2020-06-27,17,17:00:00,June,Saturday,Summer,0.16,0.63,60,53,2020
2020-06-27,18,18:00:00,June,Saturday,Summer,1.19,0.63,60,53,2020
2020-06-27,19,19:00:00,June,Saturday,Summer,0.09,0.63,60,53,2020
2020-06-27,20,20:00:00,June,Saturday,Summer,0.83,0.63,60,53,2020
2020-06-27,21,21:00:00,June,Saturday,Summer,0.08,0.63,60,53,2020
2020-06-27,22,22:00:00,June,Saturday,Summer,1.29,0.63,60,53,2020
2020-06-27,23,23:00:00,June,Saturday,Summer,0.1,0.63,60,53,2020
2020-06-28,0,00:00:00,June,Sunday,Summer,0.74,0.11,71,53,2020
2020-06-28,1,01:00:00,June,Sunday,Summer,1.3900000000000001,0.11,71,53,2020
2020-06-28,2,02:00:00,June,Sunday,Summer,0.2,0.11,71,53,2020
2020-06-28,3,03:00:00,June,Sunday,Summer,0.98,0.11,71,53,2020
2020-06-28,4,04:00:00,June,Sunday,Summer,0.08,0.11,71,53,2020
2020-06-28,5,05:00:00,June,Sunday,Summer,1.21,0.11,71,53,2020
2020-06-28,6,06:00:00,June,Sunday,Summer,0.94,0.11,71,53,2020
2020-06-28,7,07:00:00,June,Sunday,Summer,0.22999999999999998,0.11,71,53,2020
2020-06-28,8,08:00:00,June,Sunday,Summer,0.6100000000000001,0.11,71,53,2020
2020-06-28,9,09:00:00,June,Sunday,Summer,1.17,0.11,71,53,2020
2020-06-28,10,10:00:00,June,Sunday,Summer,1.4,0.11,71,53,2020
2020-06-28,11,11:00:00,June,Sunday,Summer,0.1,0.11,71,53,2020
2020-06-28,12,12:00:00,June,Sunday,Summer,1.21,0.11,71,53,2020
2020-06-28,13,13:00:00,June,Sunday,Summer,0.08,0.11,71,53,2020
2020-06-28,14,14:00:00,June,Sunday,Summer,0.76,0.11,71,53,2020
2020-06-28,15,15:00:00,June,Sunday,Summer,1.11,0.11,71,53,2020
2020-06-28,16,16:00:00,June,Sunday,Summer,0.08,0.11,71,53,2020
2020-06-28,17,17:00:00,June,Sunday,Summer,0.79,0.11,71,53,2020
2020-06-28,18,18:00:00,June,Sunday,Summer,0.11,0.11,71,53,2020
2020-06-28,19,19:00:00,June,Sunday,Summer,0.89,0.11,71,53,2020
2020-06-28,20,20:00:00,June,Sunday,Summer,3.63,0.11,71,53,2020
2020-06-28,21,21:00:00,June,Sunday,Summer,3.89,0.11,71,53,2020
2020-06-28,22,22:00:00,June,Sunday,Summer,3.83,0.11,71,53,2020
2020-06-28,23,23:00:00,June,Sunday,Summer,1.01,0.11,71,53,2020
2020-06-29,0,00:00:00,June,Monday,Summer,1.55,0,73,55,2020
2020-06-29,1,01:00:00,June,Monday,Summer,0.77,0,73,55,2020
2020-06-29,2,02:00:00,June,Monday,Summer,0.14,0,73,55,2020
2020-06-29,3,03:00:00,June,Monday,Summer,0.42,0,73,55,2020
2020-06-29,4,04:00:00,June,Monday,Summer,0.12,0,73,55,2020
2020-06-29,5,05:00:00,June,Monday,Summer,0.1,0,73,55,2020
2020-06-29,6,06:00:00,June,Monday,Summer,0.09,0,73,55,2020
2020-06-29,7,07:00:00,June,Monday,Summer,0.52,0,73,55,2020
2020-06-29,8,08:00:00,June,Monday,Summer,0.08,0,73,55,2020
2020-06-29,9,09:00:00,June,Monday,Summer,0.17,0,73,55,2020
2020-06-29,10,10:00:00,June,Monday,Summer,1.4,0,73,55,2020
2020-06-29,11,11:00:00,June,Monday,Summer,1.6300000000000001,0,73,55,2020
2020-06-29,12,12:00:00,June,Monday,Summer,3.42,0,73,55,2020
2020-06-29,13,13:00:00,June,Monday,Summer,1.9,0,73,55,2020
2020-06-29,14,14:00:00,June,Monday,Summer,1.36,0,73,55,2020
2020-06-29,15,15:00:00,June,Monday,Summer,2.98,0,73,55,2020
2020-06-29,16,16:00:00,June,Monday,Summer,1.42,0,73,55,2020
2020-06-29,17,17:00:00,June,Monday,Summer,0.17,0,73,55,2020
2020-06-29,18,18:00:00,June,Monday,Summer,0.7,0,73,55,2020
2020-06-29,19,19:00:00,June,Monday,Summer,0.47000000000000003,0,73,55,2020
2020-06-29,20,20:00:00,June,Monday,Summer,0.54,0,73,55,2020
2020-06-29,21,21:00:00,June,Monday,Summer,0.39,0,73,55,2020
2020-06-29,22,22:00:00,June,Monday,Summer,0.21,0,73,55,2020
2020-06-29,23,23:00:00,June,Monday,Summer,0.8200000000000001,0,73,55,2020
2020-06-30,0,00:00:00,June,Tuesday,Summer,6.78,0.07,66,55,2020
2020-06-30,1,01:00:00,June,Tuesday,Summer,1.99,0.07,66,55,2020
2020-06-30,2,02:00:00,June,Tuesday,Summer,1.48,0.07,66,55,2020
2020-06-30,3,03:00:00,June,Tuesday,Summer,1.4100000000000001,0.07,66,55,2020
2020-06-30,4,04:00:00,June,Tuesday,Summer,1.07,0.07,66,55,2020
2020-06-30,5,05:00:00,June,Tuesday,Summer,1.37,0.07,66,55,2020
2020-06-30,6,06:00:00,June,Tuesday,Summer,1.05,0.07,66,55,2020
2020-06-30,7,07:00:00,June,Tuesday,Summer,1.06,0.07,66,55,2020
2020-06-30,8,08:00:00,June,Tuesday,Summer,1.06,0.07,66,55,2020
2020-06-30,9,09:00:00,June,Tuesday,Summer,1.58,0.07,66,55,2020
2020-06-30,10,10:00:00,June,Tuesday,Summer,2.15,0.07,66,55,2020
2020-06-30,11,11:00:00,June,Tuesday,Summer,1.73,0.07,66,55,2020
2020-06-30,12,12:00:00,June,Tuesday,Summer,1.17,0.07,66,55,2020
2020-06-30,13,13:00:00,June,Tuesday,Summer,0.55,0.07,66,55,2020
2020-06-30,14,14:00:00,June,Tuesday,Summer,0.1,0.07,66,55,2020
2020-06-30,15,15:00:00,June,Tuesday,Summer,0.42,0.07,66,55,2020
2020-06-30,16,16:00:00,June,Tuesday,Summer,1.27,0.07,66,55,2020
2020-06-30,17,17:00:00,June,Tuesday,Summer,1.47,0.07,66,55,2020
2020-06-30,18,18:00:00,June,Tuesday,Summer,0.6699999999999999,0.07,66,55,2020
2020-06-30,19,19:00:00,June,Tuesday,Summer,0.5700000000000001,0.07,66,55,2020
2020-06-30,20,20:00:00,June,Tuesday,Summer,0.64,0.07,66,55,2020
2020-06-30,21,21:00:00,June,Tuesday,Summer,0.59,0.07,66,55,2020
2020-06-30,22,22:00:00,June,Tuesday,Summer,3.61,0.07,66,55,2020
2020-06-30,23,23:00:00,June,Tuesday,Summer,1.93,0.07,66,55,2020
2020-07-01,0,00:00:00,July,Wednesday,Summer,1.57,0.02,66,54,2020
2020-07-01,1,01:00:00,July,Wednesday,Summer,0.5,0.02,66,54,2020
2020-07-01,2,02:00:00,July,Wednesday,Summer,0.11,0.02,66,54,2020
2020-07-01,3,03:00:00,July,Wednesday,Summer,0.41000000000000003,0.02,66,54,2020
2020-07-01,4,04:00:00,July,Wednesday,Summer,0.08,0.02,66,54,2020
2020-07-01,5,05:00:00,July,Wednesday,Summer,0.11,0.02,66,54,2020
2020-07-01,6,06:00:00,July,Wednesday,Summer,0.22,0.02,66,54,2020
2020-07-01,7,07:00:00,July,Wednesday,Summer,0.38,0.02,66,54,2020
2020-07-01,8,08:00:00,July,Wednesday,Summer,0.08,0.02,66,54,2020
2020-07-01,9,09:00:00,July,Wednesday,Summer,0.16,0.02,66,54,2020
2020-07-01,10,10:00:00,July,Wednesday,Summer,0.9500000000000001,0.02,66,54,2020
2020-07-01,11,11:00:00,July,Wednesday,Summer,0.19,0.02,66,54,2020
2020-07-01,12,12:00:00,July,Wednesday,Summer,0.48,0.02,66,54,2020
2020-07-01,13,13:00:00,July,Wednesday,Summer,0.42,0.02,66,54,2020
2020-07-01,14,14:00:00,July,Wednesday,Summer,0.09,0.02,66,54,2020
2020-07-01,15,15:00:00,July,Wednesday,Summer,0.09,0.02,66,54,2020
2020-07-01,16,16:00:00,July,Wednesday,Summer,0.47000000000000003,0.02,66,54,2020
2020-07-01,17,17:00:00,July,Wednesday,Summer,0.16,0.02,66,54,2020
2020-07-01,18,18:00:00,July,Wednesday,Summer,0.1,0.02,66,54,2020
2020-07-01,19,19:00:00,July,Wednesday,Summer,0.1,0.02,66,54,2020
2020-07-01,20,20:00:00,July,Wednesday,Summer,0.53,0.02,66,54,2020
2020-07-01,21,21:00:00,July,Wednesday,Summer,0.09,0.02,66,54,2020
2020-07-01,22,22:00:00,July,Wednesday,Summer,0.08,0.02,66,54,2020
2020-07-01,23,23:00:00,July,Wednesday,Summer,0.16,0.02,66,54,2020
2020-07-02,0,00:00:00,July,Thursday,Summer,0.42,0,67,56,2020
2020-07-02,1,01:00:00,July,Thursday,Summer,0.15,0,67,56,2020
2020-07-02,2,02:00:00,July,Thursday,Summer,0.1,0,67,56,2020
2020-07-02,3,03:00:00,July,Thursday,Summer,0.51,0,67,56,2020
2020-07-02,4,04:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,5,05:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,6,06:00:00,July,Thursday,Summer,0.52,0,67,56,2020
2020-07-02,7,07:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,8,08:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,9,09:00:00,July,Thursday,Summer,0.16,0,67,56,2020
2020-07-02,10,10:00:00,July,Thursday,Summer,0.53,0,67,56,2020
2020-07-02,11,11:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,12,12:00:00,July,Thursday,Summer,0.48,0,67,56,2020
2020-07-02,13,13:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,14,14:00:00,July,Thursday,Summer,0.09,0,67,56,2020
2020-07-02,15,15:00:00,July,Thursday,Summer,0.1,0,67,56,2020
2020-07-02,16,16:00:00,July,Thursday,Summer,0.47000000000000003,0,67,56,2020
2020-07-02,17,17:00:00,July,Thursday,Summer,0.16,0,67,56,2020
2020-07-02,18,18:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,19,19:00:00,July,Thursday,Summer,0.53,0,67,56,2020
2020-07-02,20,20:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,21,21:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-02,22,22:00:00,July,Thursday,Summer,0.55,0,67,56,2020
2020-07-02,23,23:00:00,July,Thursday,Summer,0.08,0,67,56,2020
2020-07-03,0,00:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-03,1,01:00:00,July,Friday,Summer,0.61,0,67,55,2020
2020-07-03,2,02:00:00,July,Friday,Summer,0.09,0,67,55,2020
2020-07-03,3,03:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-03,4,04:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-03,5,05:00:00,July,Friday,Summer,0.51,0,67,55,2020
2020-07-03,6,06:00:00,July,Friday,Summer,0.09,0,67,55,2020
2020-07-03,7,07:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-03,8,08:00:00,July,Friday,Summer,0.5499999999999999,0,67,55,2020
2020-07-03,9,09:00:00,July,Friday,Summer,0.15,0,67,55,2020
2020-07-03,10,10:00:00,July,Friday,Summer,0.09,0,67,55,2020
2020-07-03,11,11:00:00,July,Friday,Summer,0.53,0,67,55,2020
2020-07-03,12,12:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-03,13,13:00:00,July,Friday,Summer,0.09,0,67,55,2020
2020-07-03,14,14:00:00,July,Friday,Summer,0.32,0,67,55,2020
2020-07-03,15,15:00:00,July,Friday,Summer,0.29,0,67,55,2020
2020-07-03,16,16:00:00,July,Friday,Summer,0.09,0,67,55,2020
2020-07-03,17,17:00:00,July,Friday,Summer,0.15,0,67,55,2020
2020-07-03,18,18:00:00,July,Friday,Summer,0.53,0,67,55,2020
2020-07-03,19,19:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-03,20,20:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-03,21,21:00:00,July,Friday,Summer,0.5499999999999999,0,67,55,2020
2020-07-03,22,22:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-03,23,23:00:00,July,Friday,Summer,0.08,0,67,55,2020
2020-07-04,0,00:00:00,July,Saturday,Summer,0.16,0,67,55,2020
2020-07-04,1,01:00:00,July,Saturday,Summer,0.53,0,67,55,2020
2020-07-04,2,02:00:00,July,Saturday,Summer,0.08,0,67,55,2020
2020-07-04,3,03:00:00,July,Saturday,Summer,0.09,0,67,55,2020
2020-07-04,4,04:00:00,July,Saturday,Summer,0.53,0,67,55,2020
2020-07-04,5,05:00:00,July,Saturday,Summer,0.09,0,67,55,2020
2020-07-04,6,06:00:00,July,Saturday,Summer,0.08,0,67,55,2020
2020-07-04,7,07:00:00,July,Saturday,Summer,0.56,0,67,55,2020
2020-07-04,8,08:00:00,July,Saturday,Summer,0.08,0,67,55,2020
2020-07-04,9,09:00:00,July,Saturday,Summer,0.15,0,67,55,2020
2020-07-04,10,10:00:00,July,Saturday,Summer,0.09,0,67,55,2020
2020-07-04,11,11:00:00,July,Saturday,Summer,0.54,0,67,55,2020
2020-07-04,12,12:00:00,July,Saturday,Summer,0.08,0,67,55,2020
2020-07-04,13,13:00:00,July,Saturday,Summer,0.1,0,67,55,2020
2020-07-04,14,14:00:00,July,Saturday,Summer,0.55,0,67,55,2020
2020-07-04,15,15:00:00,July,Saturday,Summer,0.08,0,67,55,2020
2020-07-04,16,16:00:00,July,Saturday,Summer,0.09,0,67,55,2020
2020-07-04,17,17:00:00,July,Saturday,Summer,1,0,67,55,2020
2020-07-04,18,18:00:00,July,Saturday,Summer,3.48,0,67,55,2020
2020-07-04,19,19:00:00,July,Saturday,Summer,1.3,0,67,55,2020
2020-07-04,20,20:00:00,July,Saturday,Summer,1.51,0,67,55,2020
2020-07-04,21,21:00:00,July,Saturday,Summer,0.3,0,67,55,2020
2020-07-04,22,22:00:00,July,Saturday,Summer,0.75,0,67,55,2020
2020-07-04,23,23:00:00,July,Saturday,Summer,1.37,0,67,55,2020
2020-07-05,0,00:00:00,July,Sunday,Summer,1.9100000000000001,0,72,50,2020
2020-07-05,1,01:00:00,July,Sunday,Summer,3.35,0,72,50,2020
2020-07-05,2,02:00:00,July,Sunday,Summer,1.57,0,72,50,2020
2020-07-05,3,03:00:00,July,Sunday,Summer,1.4500000000000002,0,72,50,2020
2020-07-05,4,04:00:00,July,Sunday,Summer,1.4100000000000001,0,72,50,2020
2020-07-05,5,05:00:00,July,Sunday,Summer,1.09,0,72,50,2020
2020-07-05,6,06:00:00,July,Sunday,Summer,1.36,0,72,50,2020
2020-07-05,7,07:00:00,July,Sunday,Summer,1.08,0,72,50,2020
2020-07-05,8,08:00:00,July,Sunday,Summer,1.08,0,72,50,2020
2020-07-05,9,09:00:00,July,Sunday,Summer,1.54,0,72,50,2020
2020-07-05,10,10:00:00,July,Sunday,Summer,2.12,0,72,50,2020
2020-07-05,11,11:00:00,July,Sunday,Summer,0.8200000000000001,0,72,50,2020
2020-07-05,12,12:00:00,July,Sunday,Summer,4.27,0,72,50,2020
2020-07-05,13,13:00:00,July,Sunday,Summer,0.6,0,72,50,2020
2020-07-05,14,14:00:00,July,Sunday,Summer,1.69,0,72,50,2020
2020-07-05,15,15:00:00,July,Sunday,Summer,2.31,0,72,50,2020
2020-07-05,16,16:00:00,July,Sunday,Summer,0.56,0,72,50,2020
2020-07-05,17,17:00:00,July,Sunday,Summer,0.5599999999999999,0,72,50,2020
2020-07-05,18,18:00:00,July,Sunday,Summer,0.35,0,72,50,2020
2020-07-05,19,19:00:00,July,Sunday,Summer,0.32,0,72,50,2020
2020-07-05,20,20:00:00,July,Sunday,Summer,0.74,0,72,50,2020
2020-07-05,21,21:00:00,July,Sunday,Summer,0.96,0,72,50,2020
2020-07-05,22,22:00:00,July,Sunday,Summer,3.11,0,72,50,2020
2020-07-05,23,23:00:00,July,Sunday,Summer,5.9399999999999995,0,72,50,2020
2020-07-06,0,00:00:00,July,Monday,Summer,2.06,0,71,56,2020
2020-07-06,1,01:00:00,July,Monday,Summer,1.52,0,71,56,2020
2020-07-06,2,02:00:00,July,Monday,Summer,1.42,0,71,56,2020
2020-07-06,3,03:00:00,July,Monday,Summer,1.09,0,71,56,2020
2020-07-06,4,04:00:00,July,Monday,Summer,1.09,0,71,56,2020
2020-07-06,5,05:00:00,July,Monday,Summer,1.46,0,71,56,2020
2020-07-06,6,06:00:00,July,Monday,Summer,1.08,0,71,56,2020
2020-07-06,7,07:00:00,July,Monday,Summer,1.1,0,71,56,2020
2020-07-06,8,08:00:00,July,Monday,Summer,1.11,0,71,56,2020
2020-07-06,9,09:00:00,July,Monday,Summer,1,0,71,56,2020
2020-07-06,10,10:00:00,July,Monday,Summer,0.39,0,71,56,2020
2020-07-06,11,11:00:00,July,Monday,Summer,0.09,0,71,56,2020
2020-07-06,12,12:00:00,July,Monday,Summer,0.48,0,71,56,2020
2020-07-06,13,13:00:00,July,Monday,Summer,0.08,0,71,56,2020
2020-07-06,14,14:00:00,July,Monday,Summer,0.1,0,71,56,2020
2020-07-06,15,15:00:00,July,Monday,Summer,0.53,0,71,56,2020
2020-07-06,16,16:00:00,July,Monday,Summer,0.09,0,71,56,2020
2020-07-06,17,17:00:00,July,Monday,Summer,0.16,0,71,56,2020
2020-07-06,18,18:00:00,July,Monday,Summer,0.1,0,71,56,2020
2020-07-06,19,19:00:00,July,Monday,Summer,0.5900000000000001,0,71,56,2020
2020-07-06,20,20:00:00,July,Monday,Summer,0.09,0,71,56,2020
2020-07-06,21,21:00:00,July,Monday,Summer,0.08,0,71,56,2020
2020-07-06,22,22:00:00,July,Monday,Summer,0.09,0,71,56,2020
2020-07-06,23,23:00:00,July,Monday,Summer,0.59,0,71,56,2020
2020-07-07,0,00:00:00,July,Tuesday,Summer,0.16,0,64,57,2020
2020-07-07,1,01:00:00,July,Tuesday,Summer,0.19,0,64,57,2020
2020-07-07,2,02:00:00,July,Tuesday,Summer,0.54,0,64,57,2020
2020-07-07,3,03:00:00,July,Tuesday,Summer,0.09,0,64,57,2020
2020-07-07,4,04:00:00,July,Tuesday,Summer,0.08,0,64,57,2020
2020-07-07,5,05:00:00,July,Tuesday,Summer,0.09,0,64,57,2020
2020-07-07,6,06:00:00,July,Tuesday,Summer,0.55,0,64,57,2020
2020-07-07,7,07:00:00,July,Tuesday,Summer,0.08,0,64,57,2020
2020-07-07,8,08:00:00,July,Tuesday,Summer,0.1,0,64,57,2020
2020-07-07,9,09:00:00,July,Tuesday,Summer,0.34,0,64,57,2020
2020-07-07,10,10:00:00,July,Tuesday,Summer,3.74,0,64,57,2020
2020-07-07,11,11:00:00,July,Tuesday,Summer,4.48,0,64,57,2020
2020-07-07,12,12:00:00,July,Tuesday,Summer,1.89,0,64,57,2020
2020-07-07,13,13:00:00,July,Tuesday,Summer,2.39,0,64,57,2020
2020-07-07,14,14:00:00,July,Tuesday,Summer,1.78,0,64,57,2020
2020-07-07,15,15:00:00,July,Tuesday,Summer,1.75,0,64,57,2020
2020-07-07,16,16:00:00,July,Tuesday,Summer,0.56,0,64,57,2020
2020-07-07,17,17:00:00,July,Tuesday,Summer,0.64,0,64,57,2020
2020-07-07,18,18:00:00,July,Tuesday,Summer,0.9800000000000001,0,64,57,2020
2020-07-07,19,19:00:00,July,Tuesday,Summer,0.32,0,64,57,2020
2020-07-07,20,20:00:00,July,Tuesday,Summer,0.81,0,64,57,2020
2020-07-07,21,21:00:00,July,Tuesday,Summer,1.19,0,64,57,2020
2020-07-07,22,22:00:00,July,Tuesday,Summer,1.31,0,64,57,2020
2020-07-07,23,23:00:00,July,Tuesday,Summer,0.92,0,64,57,2020
2020-07-08,0,00:00:00,July,Wednesday,Summer,0.6799999999999999,0,73,55,2020
2020-07-08,1,01:00:00,July,Wednesday,Summer,1.1,0,73,55,2020
2020-07-08,2,02:00:00,July,Wednesday,Summer,1.42,0,73,55,2020
2020-07-08,3,03:00:00,July,Wednesday,Summer,1.09,0,73,55,2020
2020-07-08,4,04:00:00,July,Wednesday,Summer,1.08,0,73,55,2020
2020-07-08,5,05:00:00,July,Wednesday,Summer,1.08,0,73,55,2020
2020-07-08,6,06:00:00,July,Wednesday,Summer,1.4700000000000002,0,73,55,2020
2020-07-08,7,07:00:00,July,Wednesday,Summer,1.08,0,73,55,2020
2020-07-08,8,08:00:00,July,Wednesday,Summer,1.1,0,73,55,2020
2020-07-08,9,09:00:00,July,Wednesday,Summer,1.22,0,73,55,2020
2020-07-08,10,10:00:00,July,Wednesday,Summer,1.34,0,73,55,2020
2020-07-08,11,11:00:00,July,Wednesday,Summer,0.84,0,73,55,2020
2020-07-08,12,12:00:00,July,Wednesday,Summer,0.65,0,73,55,2020
2020-07-08,13,13:00:00,July,Wednesday,Summer,1.59,0,73,55,2020
2020-07-08,14,14:00:00,July,Wednesday,Summer,0.8400000000000001,0,73,55,2020
2020-07-08,15,15:00:00,July,Wednesday,Summer,0.58,0,73,55,2020
2020-07-08,16,16:00:00,July,Wednesday,Summer,0.6799999999999999,0,73,55,2020
2020-07-08,17,17:00:00,July,Wednesday,Summer,0.69,0,73,55,2020
2020-07-08,18,18:00:00,July,Wednesday,Summer,0.24000000000000002,0,73,55,2020
2020-07-08,19,19:00:00,July,Wednesday,Summer,0.1,0,73,55,2020
2020-07-08,20,20:00:00,July,Wednesday,Summer,0.42,0,73,55,2020
2020-07-08,21,21:00:00,July,Wednesday,Summer,0.1,0,73,55,2020
2020-07-08,22,22:00:00,July,Wednesday,Summer,0.1,0,73,55,2020
2020-07-08,23,23:00:00,July,Wednesday,Summer,0.26,0,73,55,2020
2020-07-09,0,00:00:00,July,Thursday,Summer,0.68,0.02,71,56,2020
2020-07-09,1,01:00:00,July,Thursday,Summer,0.53,0.02,71,56,2020
2020-07-09,2,02:00:00,July,Thursday,Summer,0.44,0.02,71,56,2020
2020-07-09,3,03:00:00,July,Thursday,Summer,0.1,0.02,71,56,2020
2020-07-09,4,04:00:00,July,Thursday,Summer,0.39,0.02,71,56,2020
2020-07-09,5,05:00:00,July,Thursday,Summer,0.09,0.02,71,56,2020
2020-07-09,6,06:00:00,July,Thursday,Summer,0.09,0.02,71,56,2020
2020-07-09,7,07:00:00,July,Thursday,Summer,0.08,0.02,71,56,2020
2020-07-09,8,08:00:00,July,Thursday,Summer,0.5,0.02,71,56,2020
2020-07-09,9,09:00:00,July,Thursday,Summer,0.24,0.02,71,56,2020
2020-07-09,10,10:00:00,July,Thursday,Summer,2.12,0.02,71,56,2020
2020-07-09,11,11:00:00,July,Thursday,Summer,3.41,0.02,71,56,2020
2020-07-09,12,12:00:00,July,Thursday,Summer,2.31,0.02,71,56,2020
2020-07-09,13,13:00:00,July,Thursday,Summer,0.89,0.02,71,56,2020
2020-07-09,14,14:00:00,July,Thursday,Summer,4.13,0.02,71,56,2020
2020-07-09,15,15:00:00,July,Thursday,Summer,1.9000000000000001,0.02,71,56,2020
2020-07-09,16,16:00:00,July,Thursday,Summer,2.37,0.02,71,56,2020
2020-07-09,17,17:00:00,July,Thursday,Summer,1.48,0.02,71,56,2020
2020-07-09,18,18:00:00,July,Thursday,Summer,0.31,0.02,71,56,2020
2020-07-09,19,19:00:00,July,Thursday,Summer,0.99,0.02,71,56,2020
2020-07-09,20,20:00:00,July,Thursday,Summer,0.44,0.02,71,56,2020
2020-07-09,21,21:00:00,July,Thursday,Summer,1.9100000000000001,0.02,71,56,2020
2020-07-09,22,22:00:00,July,Thursday,Summer,0.82,0.02,71,56,2020
2020-07-09,23,23:00:00,July,Thursday,Summer,0.71,0.02,71,56,2020
2020-07-10,0,00:00:00,July,Friday,Summer,0.35,0,73,57,2020
2020-07-10,1,01:00:00,July,Friday,Summer,1.1,0,73,57,2020
2020-07-10,2,02:00:00,July,Friday,Summer,0.13,0,73,57,2020
2020-07-10,3,03:00:00,July,Friday,Summer,0.44999999999999996,0,73,57,2020
2020-07-10,4,04:00:00,July,Friday,Summer,0.11,0,73,57,2020
2020-07-10,5,05:00:00,July,Friday,Summer,0.1,0,73,57,2020
2020-07-10,6,06:00:00,July,Friday,Summer,0.47000000000000003,0,73,57,2020
2020-07-10,7,07:00:00,July,Friday,Summer,0.11,0,73,57,2020
2020-07-10,8,08:00:00,July,Friday,Summer,0.7699999999999999,0,73,57,2020
2020-07-10,9,09:00:00,July,Friday,Summer,1.28,0,73,57,2020
2020-07-10,10,10:00:00,July,Friday,Summer,1.32,0,73,57,2020
2020-07-10,11,11:00:00,July,Friday,Summer,3.1100000000000003,0,73,57,2020
2020-07-10,12,12:00:00,July,Friday,Summer,2.15,0,73,57,2020
2020-07-10,13,13:00:00,July,Friday,Summer,0.5700000000000001,0,73,57,2020
2020-07-10,14,14:00:00,July,Friday,Summer,0.54,0,73,57,2020
2020-07-10,15,15:00:00,July,Friday,Summer,2.13,0,73,57,2020
2020-07-10,16,16:00:00,July,Friday,Summer,0.71,0,73,57,2020
2020-07-10,17,17:00:00,July,Friday,Summer,1.61,0,73,57,2020
2020-07-10,18,18:00:00,July,Friday,Summer,1.4100000000000001,0,73,57,2020
2020-07-10,19,19:00:00,July,Friday,Summer,4.14,0,73,57,2020
2020-07-10,20,20:00:00,July,Friday,Summer,2.29,0,73,57,2020
2020-07-10,21,21:00:00,July,Friday,Summer,0.23,0,73,57,2020
2020-07-10,22,22:00:00,July,Friday,Summer,0.41000000000000003,0,73,57,2020
2020-07-10,23,23:00:00,July,Friday,Summer,0.57,0,73,57,2020
2020-07-11,0,00:00:00,July,Saturday,Summer,0.31,0,71,51,2020
2020-07-11,1,01:00:00,July,Saturday,Summer,0.69,0,71,51,2020
2020-07-11,2,02:00:00,July,Saturday,Summer,0.16,0,71,51,2020
2020-07-11,3,03:00:00,July,Saturday,Summer,0.14,0,71,51,2020
2020-07-11,4,04:00:00,July,Saturday,Summer,0.45,0,71,51,2020
2020-07-11,5,05:00:00,July,Saturday,Summer,0.1,0,71,51,2020
2020-07-11,6,06:00:00,July,Saturday,Summer,0.1,0,71,51,2020
2020-07-11,7,07:00:00,July,Saturday,Summer,0.49,0,71,51,2020
2020-07-11,8,08:00:00,July,Saturday,Summer,0.08,0,71,51,2020
2020-07-11,9,09:00:00,July,Saturday,Summer,0.15,0,71,51,2020
2020-07-11,10,10:00:00,July,Saturday,Summer,0.12,0,71,51,2020
2020-07-11,11,11:00:00,July,Saturday,Summer,0.58,0,71,51,2020
2020-07-11,12,12:00:00,July,Saturday,Summer,0.94,0,71,51,2020
2020-07-11,13,13:00:00,July,Saturday,Summer,0.61,0,71,51,2020
2020-07-11,14,14:00:00,July,Saturday,Summer,0.47,0,71,51,2020
2020-07-11,15,15:00:00,July,Saturday,Summer,0.4,0,71,51,2020
2020-07-11,16,16:00:00,July,Saturday,Summer,0.09,0,71,51,2020
